block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
24044	bff02080d52555e456a39b083c1604ec62d0c7ddb8e1911f018a5b7003e6bf51	2009-09-30 10:56:57	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24045	93fa24b4273fb4c49e1f5ae335827abe9a715b1d73e564b3c9f90bfcf5c575ae	2009-09-30 11:13:58	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24046	e1b1501273f4848dab128873af1b208e79885cf59e9a4c9b865b406c6f5dc8d1	2009-09-30 11:30:07	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24047	ce9e0f19f4793eca0592a0c76a9f088432c6b1340a653e5b8a0d2f3307d21c7f	2009-09-30 11:35:05	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24048	b069b172fbc02b1059ccd95e5bf650554ee4fdd2e007e30fb1de6d2795ea1e81	2009-09-30 11:38:00	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24049	3c26cac6b7cd45e21d2f147e8ca90e360ae4669d1fba464a090ff194a4962556	2009-09-30 11:58:17	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24050	74d4e69d9cf94d509f31e520a0791bdf4bb9742927f4d51aff5ddb9310faba92	2009-09-30 12:11:13	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24051	4fb2c7f610b3b728ffe5310854237a33b24e764254b72f97962ab39a46f31da7	2009-09-30 12:29:06	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24052	58bda9deda94d21ce70e8bf778a47f173e00ed37c95f45f7b8131aabb45f5b07	2009-09-30 12:29:44	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24053	04c93f124a7755fce1e55115aa65656808a66fcc36836c3cee442da4f6f5a02a	2009-09-30 12:49:27	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24054	8bec83b8cc3e95ebb3f562c4871f96373e8a3936da10af94eb57c46ca800c0ec	2009-09-30 13:10:30	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24055	e1ff3dd51aa371d924a7941f2ef9a64ac2a3cd74c5cabacbab1a2304ab6ee876	2009-09-30 13:37:07	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24056	5c3ac350e16c2c53d2bc7073fbe3592eaed1d8e0e218bdcf8e459672c0c8c644	2009-09-30 13:58:57	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24057	27cc36328d5e4a9d1e87c20aaf617764150096f27fbce8037a46c7a3f7fe52ac	2009-09-30 14:25:28	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24058	ba0911e471876e7ff57d54b9601a93e916310e86c71d2c580d0bf3a33318be7b	2009-09-30 14:42:44	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24059	29d164d253a7fe75a76c2149f07e2e4306a69dddfbea0af95df15260a62b2aed	2009-09-30 14:52:42	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24060	e2c8f1785fa1d3dc6970688595f3f4d6eea0c557d920a9a7ab01d13c0bb02eca	2009-09-30 14:50:07	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24061	ec2d1834a09a522efad8d91037de9d1fe3afd8f4fcf5597b49118b0bdf532b89	2009-09-30 15:07:19	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24062	988a766657e93a7a31899757c3b7ccda69677f4452234c1e99144d01a98fc878	2009-09-30 15:47:58	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24063	babecea4a509237f19cdb8a99b77e7015d8d9d825e51256f26eb4b6f68862a09	2009-09-30 15:57:57	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24064	272a8c4630b7442547624e56992a6139d0f6d0c478d4fa6b4be4579b0abb4b5c	2009-09-30 16:11:48	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24065	1f9acee5ffb00d874597653cc9c8b5e172529fb9370a226a1723eb4d6e87ae0f	2009-09-30 16:43:36	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24066	bf7678ef9a133da17bbf5ea290c8e63fc064624fc3a515ae72733804a6cb61c2	2009-09-30 16:39:14	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24067	3a03b3c5f7c66d151ee82f80aa84dd0ed22fe07dc19cd71d9bf093e89493d078	2009-09-30 17:05:01	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24068	df2bc83e69e164b3530dba5751549b667864158a6f18f5ecce37471f57fc40b1	2009-09-30 16:05:02	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24069	084d6c204ceae49ca059fe39e4532af33992c90ea202fa2c8dd2e41882943bc1	2009-09-30 17:23:36	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24070	7ce2f811fe5c8c0cc28f2d5fa5f93de9b79427960b82c31c3f7bccd6fb006067	2009-09-30 16:23:58	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24071	b4f52ba8537f71aede351faf44e6b8bc21784eab79833a89828b5eb6072f2b90	2009-09-30 16:24:57	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24072	e8d58adfede86b6f08ddfb0e7b8b42bdedb98531ba1445dc560807225e799a10	2009-09-30 17:56:31	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24073	e08c9d361cd6e1d25d48965a503a20f48efb989e55ac97c0014686b0402979f4	2009-09-30 18:06:49	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24074	0a675d56e8302eb5d40c4c60fa76d4ba5ddb2f30dee50ee77468d92089a3256b	2009-09-30 17:09:06	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24075	1e5efccc94b38f555beda8ca6ecc1ecf5ffbcf5cbca032fc118a2fc273d95d97	2009-09-30 18:34:24	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24076	47e1c7d8e3f9cc0e26b22a4d9e20857b85a390e994bb68ef1aafba5d0e9c29ae	2009-09-30 18:40:19	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24077	78ee75b329d329f1eff0820e98331ada9b6941267370e178b5172d3da07e1e97	2009-09-30 18:41:56	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24078	0ee05032603b282442d12834589567493abd60bb20489c239d6fb56a75178402	2009-09-30 18:08:50	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24079	527f853b4445c9e29cba9f874a72162a3f9f0af382a2a3617f2b325c2570441d	2009-09-30 19:18:12	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24080	5c10b07dc0856b226aee7ab63deecf57c317ff1d41dd084316652001b7c5327f	2009-09-30 19:23:40	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24081	36b7d97d5130d066c15251212fcf49e4455ff4da655b50d86940f6602c45d228	2009-09-30 18:18:44	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24082	2075646f08b17ddab8a713e8d82e6df3741d83a45f5a4836e851c28aec5af5a4	2009-09-30 19:33:47	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24083	7bb4100df6d66e73e1561517921c2141df075477fe920ea0adcaecbdeb1deead	2009-09-30 19:41:01	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24084	054d7b239ceeeb0b843222858e220e086288b7ef8983e08d9ec1587043d90841	2009-09-30 19:46:31	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24085	ec01988efd586ebb115828faa5b720ded3fb389fb68231bf84bad0465f6711fa	2009-09-30 20:15:30	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24086	c804feb2ba168ea13ac5b7257e48c7ac2c47fa48e07f5df00cc11fe7844f1ff5	2009-09-30 20:23:48	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24087	47fc9e77b7526c4a3f203f52582fb9aa719698c4836ac246699458b00ab54e4a	2009-09-30 20:42:59	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24088	5dd636ade1aac8025dc71ffaa4464a568bdc8370052d0350af8d7b7c7f64db16	2009-09-30 20:42:22	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24089	10ec47f07be99953be66394450d9edfa822c31e9b4a74c89b1af5a42a2353340	2009-09-30 20:45:01	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24090	caebfa11279b64b5c4658f3045bd19c3439aea486a56a017fec82d3b796ebb72	2009-09-30 20:52:30	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24091	1575c17031dfd695da3bb483a743ad43c08f14cdd1f963592333950d9655003f	2009-09-30 21:21:23	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24092	96180113f10d385813533062f60b3cdef13014894aac1fb7c61270b84229468e	2009-09-30 21:23:05	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24093	92be8697485c27b9aad6fba4f4e55b71318269448b537ca80579b058316c1631	2009-09-30 21:31:45	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24094	47c31fc81df754be1f04ee8676b4797c509a5f1fc36587517ae7cba9837625dc	2009-09-30 22:09:44	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24095	56b1b145f2ff512c6ef72bed4fb424ded01717e3ef32ce4839938a46bd0c507d	2009-09-30 22:43:45	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24096	549d8003b87d988da032f98c6ddfafe617497f5855979b6ea393b1d6785ca9f6	2009-09-30 23:01:12	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24097	00d672c6f79ea6b04afa6ac10a427913379bf830844c1197215103d3b506716d	2009-09-30 22:57:36	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
24098	18df3689e69e749b178741270d342682c3d0d4c36a612b84395a6cb528cb2e88	2009-09-30 23:43:32	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
